,combined_id,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
8236,36020.epa.high_school_including_ged,14362.0,13289.0,,13019.0,14072.0,13549.0,11486.0,14100.0,13937.0,14168.0,14391.0,12459.0
8237,36020.epa.graduate_professional_degree,6280.0,6381.0,,6527.0,6600.0,7046.0,6048.0,6057.0,5922.0,8033.0,7781.0,9067.0
8238,36020.epa.some_college_and_associates_degree,23008.0,23127.0,,22017.0,22350.0,21922.0,22995.0,22486.0,23016.0,24536.0,23415.0,25731.0
8239,36020.epa.housing_units,36786.0,37218.0,37527.0,40270.0,40725.0,40458.0,40412.0,40676.0,40854.0,41042.0,41884.0,42274.0
8240,36020.epa.occupied_housing_units,31359.0,32250.0,31710.0,32685.0,32932.0,32954.0,32990.0,32464.0,32939.0,33365.0,34537.0,34572.0
8241,36020.epa.median_structure_age,36.0,34.0,35.0,32.0,34.0,34.0,30.0,31.0,31.0,31.0,34.0,33.0
8242,36020.epa.dwellings_under_4_units,31240.0,31456.0,32181.0,33129.0,35071.0,34005.0,34981.0,34557.0,35378.0,35398.0,35822.0,36521.0
8243,36020.epa.dwellings_5_to_19_units,1277.0,1014.0,1644.0,2200.0,1272.0,1846.0,1008.0,1535.0,1584.0,1366.0,2004.0,1473.0
8244,36020.epa.dwellings_20_to_49_units,700.0,300.0,575.0,584.0,487.0,436.0,479.0,591.0,401.0,384.0,602.0,215.0
8245,36020.epa.dwellings_50_or_more_units,46.0,230.0,371.0,447.0,161.0,454.0,101.0,410.0,293.0,516.0,462.0,156.0
8246,36020.epa.walked_to_work,3447.0,2790.0,2302.0,1260.0,812.0,1053.0,2111.0,1475.0,,1154.0,2353.0,1330.0
8247,36020.epa.commuters_by_public_transportation,1489.0,784.0,,1183.0,1177.0,,979.0,,876.0,855.0,1129.0,1155.0
8248,36020.epa.commuters_by_car_truck_van,29053.0,30216.0,26668.0,29713.0,30451.0,29815.0,28354.0,29054.0,,31516.0,29098.0,30831.0
8249,36020.epa.commute_under_10_mins,,,,,,,,,,,,
8250,36020.epa.commute_10_29_mins,15255.0,16767.0,13830.0,16288.0,14620.0,14939.0,15103.0,16573.0,16993.0,16073.0,19392.0,17041.0
8251,36020.epa.commute_30_59_mins,,,,,,,,,,,,
8252,36020.epa.commute_over_60_mins,,,,,,,,,,,,
8253,36020.epa.income_per_capita,27191.0,27533.0,27877.0,27589.0,30696.0,31428.0,30887.0,32209.0,31472.0,34415.0,35342.0,36251.0
8254,36020.epa.gini_index,0.397,0.404,0.396,0.384,0.4105,0.4359,0.4537,0.4191,0.3937,0.4359,0.4603,0.4342
8255,36020.epa.poverty,7177.0,6263.0,4948.0,7280.0,7325.0,6686.0,8622.0,8026.0,5545.0,8590.0,8519.0,5645.0
8256,36020.epa.rent_over_50_percent,982.0,1194.0,1346.0,2252.0,1462.0,2487.0,2029.0,2095.0,1853.0,2113.0,1288.0,1670.0
8257,36020.epa.rent_25_to_50_percent,3401.0,3429.0,3433.0,3656.0,4816.0,4023.0,4275.0,5129.0,4384.0,3945.0,4455.0,4394.0
8258,36020.epa.rent_under_25_percent,2029.0,1286.0,1845.0,2121.0,1719.0,2556.0,2311.0,1894.0,1694.0,3457.0,2879.0,1806.0
8259,36020.epa.median_rent,751.0,848.0,850.0,797.0,933.0,903.0,1011.0,925.0,952.0,981.0,942.0,1103.0
8260,25940.epa.total_pop,167220.0,167285.0,178436.0,187928.0,189879.0,193882.0,198467.0,203022.0,207413.0,211614.0,215302.0,217686.0
8261,25940.epa.median_age,37.2,37.8,40.3,40.2,40.9,41.5,40.9,43.4,43.3,43.2,45.0,43.6
8262,25940.epa.nonfamily_households,19697.0,21877.0,20831.0,20368.0,22600.0,22903.0,24598.0,26011.0,23020.0,24903.0,27403.0,24649.0
8263,25940.epa.family_households,46931.0,43543.0,46904.0,52202.0,49469.0,49949.0,50333.0,48706.0,55804.0,51869.0,51814.0,59392.0
8264,25940.epa.high_school_including_ged,30870.0,25766.0,31122.0,35701.0,37527.0,37782.0,28966.0,37486.0,34842.0,36467.0,37495.0,38631.0
8265,25940.epa.graduate_professional_degree,14321.0,14805.0,13805.0,16304.0,18361.0,19343.0,19205.0,21297.0,19226.0,24694.0,24393.0,25592.0
8266,25940.epa.some_college_and_associates_degree,28919.0,34058.0,34905.0,35024.0,37637.0,35026.0,43321.0,43660.0,42582.0,45304.0,43116.0,41206.0
8267,25940.epa.housing_units,88811.0,91215.0,95500.0,103285.0,105879.0,104075.0,104259.0,104719.0,106442.0,107859.0,111878.0,112376.0
8268,25940.epa.occupied_housing_units,66628.0,65420.0,67735.0,72570.0,72069.0,72852.0,74931.0,74717.0,78824.0,76772.0,79217.0,84041.0
8269,25940.epa.median_structure_age,28.0,26.0,26.0,26.0,27.0,27.0,27.0,26.0,25.0,25.0,26.0,24.0
8270,25940.epa.dwellings_under_4_units,63690.0,66983.0,67815.0,71024.0,72718.0,73051.0,71937.0,74312.0,74250.0,77675.0,79668.0,80252.0
8271,25940.epa.dwellings_5_to_19_units,7053.0,8044.0,8705.0,8780.0,9415.0,9458.0,11239.0,11493.0,11608.0,8097.0,9664.0,7914.0
8272,25940.epa.dwellings_20_to_49_units,4496.0,2381.0,3876.0,4806.0,5742.0,5242.0,3766.0,4804.0,5123.0,6993.0,5709.0,6825.0
8273,25940.epa.dwellings_50_or_more_units,2842.0,3980.0,2734.0,6198.0,4648.0,4000.0,4135.0,3473.0,3568.0,2713.0,3808.0,4507.0
8274,25940.epa.walked_to_work,1752.0,2219.0,3695.0,2671.0,,2529.0,3717.0,1076.0,1855.0,1723.0,2254.0,2286.0
8275,25940.epa.commuters_by_public_transportation,,349.0,116.0,165.0,857.0,,718.0,378.0,,,,850.0
8276,25940.epa.commuters_by_car_truck_van,65775.0,65694.0,68688.0,71374.0,,71933.0,77163.0,79604.0,76779.0,81781.0,77706.0,82018.0
8277,25940.epa.commute_under_10_mins,,,,,,,,,,,,
8278,25940.epa.commute_10_29_mins,37616.0,38156.0,40632.0,40839.0,39830.0,45403.0,44410.0,45057.0,42750.0,41325.0,42982.0,44397.0
8279,25940.epa.commute_30_59_mins,,,,,,,,,,,,
8280,25940.epa.commute_over_60_mins,,,,,,,,,,,,
8281,25940.epa.income_per_capita,28345.0,31200.0,29379.0,27857.0,27315.0,29086.0,30659.0,29978.0,31391.0,34264.0,33321.0,36674.0
8282,25940.epa.gini_index,0.451,0.491,0.481,0.441,0.452,0.4742,0.4751,0.4651,0.4883,0.4706,0.4945,0.484
8283,25940.epa.poverty,16435.0,15575.0,22700.0,25731.0,22186.0,25703.0,30949.0,27706.0,28898.0,21114.0,22937.0,24027.0
8284,25940.epa.rent_over_50_percent,4380.0,3431.0,4247.0,5284.0,5872.0,3779.0,3447.0,4354.0,5029.0,5150.0,6436.0,5052.0
8285,25940.epa.rent_25_to_50_percent,6386.0,7179.0,5255.0,8745.0,8349.0,7885.0,9389.0,9012.0,9551.0,7537.0,8614.0,8290.0
8286,25940.epa.rent_under_25_percent,4210.0,3015.0,3171.0,4775.0,3497.0,4600.0,5332.0,5002.0,5570.0,4015.0,3558.0,4739.0
8287,25940.epa.median_rent,811.0,793.0,862.0,791.0,820.0,801.0,856.0,868.0,883.0,943.0,922.0,1059.0
8288,34580.epa.total_pop,116397.0,118000.0,119534.0,117102.0,118109.0,118222.0,118837.0,120365.0,121846.0,123681.0,125619.0,128206.0
8289,34580.epa.median_age,38.3,37.7,40.0,39.7,40.4,40.7,40.7,40.8,41.5,42.0,41.9,41.4
8290,34580.epa.nonfamily_households,13282.0,14281.0,14258.0,13840.0,14721.0,14198.0,14596.0,15588.0,14718.0,15991.0,17281.0,15258.0
8291,34580.epa.family_households,30755.0,29822.0,30255.0,31016.0,31080.0,30473.0,30638.0,29859.0,33338.0,30432.0,31981.0,33216.0
8292,34580.epa.high_school_including_ged,20883.0,20342.0,19998.0,19779.0,20756.0,21258.0,22563.0,20417.0,23419.0,22387.0,22730.0,24769.0
8293,34580.epa.graduate_professional_degree,6810.0,6766.0,6587.0,7283.0,6646.0,7114.0,8033.0,7791.0,7274.0,7470.0,8860.0,8277.0
8294,34580.epa.some_college_and_associates_degree,27969.0,30304.0,32948.0,34140.0,28682.0,30439.0,30817.0,29096.0,32851.0,33643.0,31696.0,33850.0
8295,34580.epa.housing_units,48283.0,48968.0,49374.0,51504.0,51940.0,51611.0,51542.0,51885.0,52216.0,52526.0,53807.0,54451.0
8296,34580.epa.occupied_housing_units,44037.0,44103.0,44513.0,44856.0,45801.0,44671.0,45234.0,45447.0,48056.0,46423.0,49262.0,48474.0
8297,34580.epa.median_structure_age,39.0,38.0,37.0,35.0,37.0,38.0,35.0,36.0,39.0,33.0,32.0,37.0
8298,34580.epa.dwellings_under_4_units,37586.0,39340.0,38280.0,40888.0,41204.0,41140.0,42072.0,41637.0,43430.0,44173.0,46041.0,45547.0
8299,34580.epa.dwellings_5_to_19_units,2852.0,2692.0,2444.0,3842.0,3293.0,2397.0,2244.0,3193.0,2719.0,2265.0,2559.0,2973.0
8300,34580.epa.dwellings_20_to_49_units,1177.0,1437.0,1736.0,906.0,1051.0,1881.0,1034.0,1684.0,1400.0,1032.0,1114.0,1305.0
8301,34580.epa.dwellings_50_or_more_units,1258.0,923.0,830.0,631.0,1271.0,1736.0,1081.0,1207.0,911.0,1475.0,681.0,1241.0
8302,34580.epa.walked_to_work,798.0,2170.0,1234.0,1012.0,1193.0,1150.0,1479.0,1905.0,1228.0,1188.0,1654.0,997.0
8303,34580.epa.commuters_by_public_transportation,,573.0,307.0,480.0,559.0,326.0,797.0,448.0,460.0,558.0,340.0,545.0
8304,34580.epa.commuters_by_car_truck_van,47625.0,49809.0,49094.0,45020.0,44038.0,45387.0,45786.0,44248.0,48345.0,47718.0,50057.0,50514.0
8305,34580.epa.commute_under_10_mins,,,,,,,,,,,,
8306,34580.epa.commute_10_29_mins,24387.0,26347.0,25543.0,20911.0,23336.0,26631.0,25752.0,21355.0,25945.0,23168.0,28335.0,25209.0
8307,34580.epa.commute_30_59_mins,,,,,,,,,,,,
8308,34580.epa.commute_over_60_mins,,,,,,,,,,,,
8309,34580.epa.income_per_capita,24809.0,26824.0,25295.0,25535.0,26495.0,25207.0,26906.0,27752.0,28459.0,29946.0,32995.0,34708.0
8310,34580.epa.gini_index,0.412,0.418,0.394,0.395,0.4164,0.4019,0.4403,0.4751,0.4261,0.4279,0.4377,0.4386
8311,34580.epa.poverty,13759.0,12845.0,10858.0,13351.0,17561.0,17129.0,20682.0,19745.0,19256.0,13339.0,13600.0,11129.0
8312,34580.epa.rent_over_50_percent,3010.0,2845.0,3117.0,3057.0,4132.0,3703.0,3955.0,4407.0,4330.0,3052.0,3267.0,2596.0
8313,34580.epa.rent_25_to_50_percent,4525.0,5334.0,4903.0,6605.0,5042.0,5875.0,6303.0,4983.0,5620.0,5556.0,4738.0,5994.0
8314,34580.epa.rent_under_25_percent,2574.0,2600.0,3130.0,2207.0,4083.0,2280.0,2120.0,2923.0,4102.0,3664.0,3420.0,3672.0
8315,34580.epa.median_rent,748.0,762.0,744.0,802.0,794.0,794.0,846.0,826.0,835.0,881.0,949.0,993.0
8316,28700.epa.total_pop,302096.0,302975.0,302887.0,310695.0,312908.0,309654.0,308643.0,308590.0,305929.0,307723.0,305914.0,306562.0
8317,28700.epa.median_age,42.4,41.5,42.9,43.3,42.9,43.7,44.5,44.4,44.7,45.1,45.5,45.4
8318,28700.epa.nonfamily_households,44058.0,38594.0,39745.0,42583.0,42178.0,44065.0,41995.0,44760.0,43019.0,43710.0,42966.0,45765.0
8319,28700.epa.family_households,85908.0,91111.0,90874.0,87534.0,88421.0,83639.0,84220.0,85284.0,83821.0,80047.0,86319.0,80003.0
8320,28700.epa.high_school_including_ged,76138.0,71523.0,82271.0,79893.0,81217.0,81617.0,82932.0,78648.0,78262.0,83571.0,80860.0,81007.0
8321,28700.epa.graduate_professional_degree,11913.0,13515.0,13345.0,14126.0,14274.0,14326.0,16244.0,17001.0,16508.0,16457.0,17729.0,17630.0
8322,28700.epa.some_college_and_associates_degree,58591.0,62334.0,61392.0,58588.0,60439.0,60561.0,61449.0,62911.0,63911.0,62959.0,64328.0,65961.0
8323,28700.epa.housing_units,145334.0,144808.0,146985.0,148544.0,147634.0,147095.0,146116.0,147346.0,147362.0,147539.0,149183.0,149268.0
8324,28700.epa.occupied_housing_units,129966.0,129705.0,130619.0,130117.0,130599.0,127704.0,126215.0,130044.0,126840.0,123757.0,129285.0,125768.0
8325,28700.epa.median_structure_age,44.0,42.0,43.0,43.0,42.0,42.0,43.0,41.0,43.0,41.0,41.0,40.0
8326,28700.epa.dwellings_under_4_units,111382.0,108492.0,112190.0,113992.0,110491.0,113031.0,113784.0,111441.0,111522.0,111613.0,114661.0,114374.0
8327,28700.epa.dwellings_5_to_19_units,8363.0,9282.0,7508.0,9221.0,11022.0,8739.0,9108.0,8940.0,10846.0,9530.0,8773.0,9143.0
8328,28700.epa.dwellings_20_to_49_units,1217.0,1523.0,1959.0,1282.0,1647.0,1082.0,1905.0,1528.0,1208.0,1647.0,728.0,1447.0
8329,28700.epa.dwellings_50_or_more_units,1238.0,1322.0,1560.0,1497.0,1435.0,2203.0,1823.0,1707.0,1593.0,1225.0,1247.0,2011.0
8330,28700.epa.walked_to_work,2277.0,1375.0,1285.0,1774.0,1278.0,1116.0,792.0,1012.0,908.0,,,1245.0
8331,28700.epa.commuters_by_public_transportation,314.0,132.0,154.0,,,500.0,429.0,,,266.0,,
8332,28700.epa.commuters_by_car_truck_van,123009.0,126405.0,117110.0,116361.0,119745.0,118390.0,116001.0,118426.0,120269.0,,,113787.0
8333,28700.epa.commute_under_10_mins,,,,,,,,,,,,
8334,28700.epa.commute_10_29_mins,75695.0,76950.0,64965.0,70613.0,70521.0,69047.0,66539.0,67073.0,72154.0,67344.0,66760.0,66420.0
8335,28700.epa.commute_30_59_mins,,,,,,,,,,,,
8336,28700.epa.commute_over_60_mins,,,,,,,,,,,,
8337,28700.epa.income_per_capita,21241.0,22120.0,20761.0,21423.0,22729.0,22236.0,22330.0,23311.0,23612.0,24102.0,26042.0,26194.0
8338,28700.epa.gini_index,0.455,0.444,0.452,0.476,0.4717,0.4595,0.455,0.4622,0.4605,0.4641,0.4736,0.4882
8339,28700.epa.poverty,47086.0,49329.0,53436.0,52293.0,49421.0,49814.0,54895.0,55093.0,52730.0,54805.0,45795.0,52391.0
8340,28700.epa.rent_over_50_percent,5501.0,4544.0,5918.0,7013.0,6929.0,5817.0,6202.0,7406.0,6140.0,5279.0,6714.0,5975.0
8341,28700.epa.rent_25_to_50_percent,9526.0,9366.0,11478.0,11649.0,12642.0,11492.0,11114.0,10592.0,11528.0,10674.0,9090.0,9976.0
8342,28700.epa.rent_under_25_percent,11213.0,10594.0,8558.0,6971.0,8385.0,7624.0,7317.0,8952.0,8869.0,9181.0,10209.0,9196.0
8343,28700.epa.median_rent,398.0,419.0,423.0,413.0,445.0,451.0,438.0,439.0,474.0,491.0,474.0,479.0
8344,46220.epa.total_pop,203865.0,208760.0,209956.0,219785.0,220720.0,223468.0,234008.0,235954.0,241851.0,239593.0,242279.0,244895.0
8345,46220.epa.median_age,32.6,33.0,31.8,32.1,32.4,32.6,32.2,33.4,33.5,33.9,34.1,34.5
8346,46220.epa.nonfamily_households,30404.0,30118.0,28347.0,26753.0,26793.0,27444.0,27028.0,26800.0,29962.0,32641.0,28329.0,30800.0
8347,46220.epa.family_households,52414.0,47927.0,50214.0,50427.0,49810.0,50269.0,54373.0,53782.0,54927.0,54039.0,55920.0,56797.0
8348,46220.epa.high_school_including_ged,38773.0,41379.0,41789.0,41051.0,39460.0,44029.0,45538.0,48337.0,48964.0,43503.0,47180.0,51052.0
8349,46220.epa.graduate_professional_degree,12198.0,11885.0,12188.0,13497.0,14427.0,13745.0,13015.0,12940.0,14860.0,17728.0,17962.0,17576.0
8350,46220.epa.some_college_and_associates_degree,33359.0,31240.0,34919.0,38269.0,39184.0,33498.0,41297.0,40113.0,38469.0,46958.0,38990.0,46527.0
8351,46220.epa.housing_units,95656.0,97549.0,99142.0,98468.0,98346.0,98715.0,102036.0,104442.0,105963.0,106252.0,108902.0,110843.0
8352,46220.epa.occupied_housing_units,82818.0,78045.0,78561.0,77180.0,76603.0,77713.0,81401.0,80582.0,84889.0,86680.0,84249.0,87597.0
8353,46220.epa.median_structure_age,36.0,35.0,34.0,31.0,29.0,32.0,30.0,31.0,32.0,31.0,29.0,29.0
8354,46220.epa.dwellings_under_4_units,68791.0,66442.0,64988.0,66345.0,66254.0,64512.0,68507.0,69964.0,71257.0,74138.0,73404.0,71464.0
8355,46220.epa.dwellings_5_to_19_units,10003.0,11389.0,14633.0,13847.0,13049.0,14156.0,13908.0,13426.0,13342.0,12362.0,13558.0,16064.0
8356,46220.epa.dwellings_20_to_49_units,1583.0,2016.0,3332.0,2671.0,2579.0,2929.0,3191.0,4253.0,4138.0,4777.0,4487.0,4756.0
8357,46220.epa.dwellings_50_or_more_units,1496.0,1870.0,1829.0,2275.0,2905.0,3445.0,3414.0,2998.0,3107.0,3314.0,3113.0,3614.0
8358,46220.epa.walked_to_work,1569.0,1088.0,2058.0,1897.0,,1526.0,1101.0,1333.0,,1390.0,,
8359,46220.epa.commuters_by_public_transportation,815.0,294.0,,914.0,,454.0,931.0,454.0,,219.0,,
8360,46220.epa.commuters_by_car_truck_van,83413.0,86344.0,82004.0,85384.0,,86924.0,92059.0,92436.0,,98095.0,,
8361,46220.epa.commute_under_10_mins,,,,,,,,,,,,
8362,46220.epa.commute_10_29_mins,52802.0,53511.0,54609.0,56612.0,54917.0,58539.0,60440.0,63563.0,59269.0,60913.0,60969.0,59136.0
8363,46220.epa.commute_30_59_mins,,,,,,,,,,,,
8364,46220.epa.commute_over_60_mins,,,,,,,,,,,,
8365,46220.epa.income_per_capita,21666.0,21828.0,20796.0,21395.0,20734.0,20444.0,21427.0,22156.0,24067.0,24345.0,24848.0,26239.0
8366,46220.epa.gini_index,0.48,0.488,0.483,0.473,0.4759,0.4833,0.458,0.4741,0.4776,0.4806,0.4538,0.481
8367,46220.epa.poverty,39106.0,38193.0,41625.0,38989.0,46171.0,44598.0,38697.0,42758.0,48004.0,42624.0,37450.0,40212.0
8368,46220.epa.rent_over_50_percent,7936.0,7871.0,8351.0,7253.0,8646.0,7022.0,7572.0,8022.0,7547.0,8497.0,6522.0,7996.0
8369,46220.epa.rent_25_to_50_percent,9285.0,7699.0,7489.0,7797.0,6958.0,8789.0,9446.0,8319.0,8938.0,8498.0,9001.0,9115.0
8370,46220.epa.rent_under_25_percent,5529.0,5709.0,4481.0,5295.0,4986.0,4790.0,7368.0,5581.0,7833.0,7169.0,7341.0,7674.0
8371,46220.epa.median_rent,492.0,513.0,512.0,551.0,547.0,514.0,545.0,606.0,566.0,618.0,639.0,636.0
8372,17020.epa.total_pop,218779.0,220337.0,220577.0,220072.0,220266.0,221539.0,222090.0,224241.0,225411.0,226864.0,229294.0,231256.0
8373,17020.epa.median_age,34.9,34.3,36.7,37.2,37.5,37.1,36.4,36.4,37.2,38.1,37.3,37.5
8374,17020.epa.nonfamily_households,32842.0,33090.0,34374.0,32866.0,33248.0,32691.0,35167.0,36844.0,34490.0,35003.0,36418.0,37169.0
8375,17020.epa.family_households,53003.0,53348.0,50066.0,51763.0,50386.0,52697.0,49991.0,48522.0,50799.0,50528.0,52379.0,51467.0
8376,17020.epa.high_school_including_ged,31126.0,29875.0,31567.0,35682.0,31315.0,32028.0,32784.0,34287.0,30850.0,34807.0,33420.0,34495.0
8377,17020.epa.graduate_professional_degree,10046.0,10458.0,10789.0,10912.0,11824.0,11374.0,12047.0,13565.0,11377.0,15155.0,14993.0,13631.0
8378,17020.epa.some_college_and_associates_degree,51107.0,53319.0,53932.0,56372.0,57985.0,57563.0,55055.0,54443.0,57774.0,58155.0,62034.0,64555.0
8379,17020.epa.housing_units,94801.0,95492.0,96189.0,95867.0,95901.0,96000.0,96586.0,97491.0,98040.0,98439.0,99405.0,100038.0
8380,17020.epa.occupied_housing_units,85845.0,86438.0,84440.0,84629.0,83634.0,85388.0,85158.0,85366.0,85289.0,85531.0,88797.0,88636.0
8381,17020.epa.median_structure_age,42.0,42.0,42.0,40.0,42.0,42.0,42.0,41.0,40.0,40.0,41.0,40.0
8382,17020.epa.dwellings_under_4_units,69555.0,72270.0,70453.0,73535.0,72038.0,72725.0,72311.0,74114.0,72456.0,72547.0,75635.0,73747.0
8383,17020.epa.dwellings_5_to_19_units,5430.0,5707.0,6176.0,6782.0,6773.0,6429.0,6940.0,6016.0,8473.0,7012.0,6689.0,8522.0
8384,17020.epa.dwellings_20_to_49_units,1385.0,1846.0,1563.0,1103.0,1679.0,1987.0,1790.0,1952.0,1901.0,2314.0,1431.0,1588.0
8385,17020.epa.dwellings_50_or_more_units,2992.0,2695.0,2754.0,2930.0,2622.0,2162.0,3326.0,3257.0,2319.0,3683.0,2360.0,2581.0
8386,17020.epa.walked_to_work,2511.0,3638.0,5087.0,2463.0,3661.0,2615.0,3159.0,3598.0,2741.0,2375.0,3232.0,3643.0
8387,17020.epa.commuters_by_public_transportation,2063.0,942.0,812.0,970.0,,1177.0,1152.0,1248.0,864.0,1205.0,831.0,1228.0
8388,17020.epa.commuters_by_car_truck_van,77355.0,78268.0,72715.0,72894.0,71361.0,70856.0,75038.0,74387.0,77780.0,77118.0,82357.0,84604.0
8389,17020.epa.commute_under_10_mins,,,,,,,,,,,,
8390,17020.epa.commute_10_29_mins,41932.0,46469.0,42500.0,43433.0,41387.0,40420.0,44214.0,43218.0,44036.0,45974.0,46695.0,47399.0
8391,17020.epa.commute_30_59_mins,,,,,,,,,,,,
8392,17020.epa.commute_over_60_mins,,,,,,,,,,,,
8393,17020.epa.income_per_capita,21865.0,22428.0,21989.0,22263.0,21951.0,23067.0,23744.0,25842.0,23867.0,25938.0,28038.0,28915.0
8394,17020.epa.gini_index,0.463,0.467,0.449,0.437,0.457,0.4635,0.475,0.5128,0.4666,0.4888,0.4912,0.4781
8395,17020.epa.poverty,36015.0,46341.0,39195.0,43427.0,49774.0,47693.0,46895.0,48757.0,47796.0,43838.0,40770.0,42430.0
8396,17020.epa.rent_over_50_percent,9254.0,11995.0,10003.0,9262.0,11706.0,11540.0,11120.0,10927.0,12010.0,13340.0,9663.0,10754.0
8397,17020.epa.rent_25_to_50_percent,15311.0,13983.0,10017.0,15271.0,12079.0,12672.0,12747.0,12292.0,12794.0,11555.0,14574.0,12945.0
8398,17020.epa.rent_under_25_percent,5573.0,5444.0,5533.0,4885.0,4223.0,4736.0,6629.0,5950.0,6319.0,4866.0,5675.0,7066.0
8399,17020.epa.median_rent,691.0,726.0,738.0,764.0,741.0,783.0,765.0,784.0,831.0,854.0,862.0,897.0
8400,32740.epa.total_pop,88663.0,88411.0,88521.0,88657.0,88740.0,87598.0,87376.0,87175.0,86484.0,86257.0,86159.0,85063.0
8401,32740.epa.median_age,40.2,39.8,41.5,41.8,41.9,42.3,42.4,42.5,43.3,42.7,43.7,43.2
8402,32740.epa.nonfamily_households,11243.0,11585.0,11939.0,11782.0,12016.0,11309.0,11076.0,11261.0,11357.0,12985.0,11662.0,12401.0
8403,32740.epa.family_households,23386.0,23630.0,23341.0,23421.0,22882.0,23483.0,22895.0,23573.0,24424.0,20970.0,24388.0,21985.0
8404,32740.epa.high_school_including_ged,29174.0,27592.0,28824.0,28509.0,27822.0,27153.0,26244.0,27830.0,26580.0,27727.0,28763.0,28014.0
8405,32740.epa.graduate_professional_degree,3585.0,3872.0,4003.0,3871.0,3077.0,4641.0,4533.0,4708.0,4670.0,5703.0,4106.0,4495.0
8406,32740.epa.some_college_and_associates_degree,11634.0,13909.0,13418.0,12914.0,13812.0,13148.0,14171.0,13654.0,14062.0,12691.0,11884.0,14188.0
8407,32740.epa.housing_units,43474.0,43490.0,43747.0,44666.0,44726.0,44549.0,44223.0,44390.0,44313.0,44244.0,44908.0,44946.0
8408,32740.epa.occupied_housing_units,34629.0,35215.0,35280.0,35203.0,34898.0,34792.0,33971.0,34834.0,35781.0,33955.0,36050.0,34386.0
8409,32740.epa.median_structure_age,58.0,51.0,56.0,56.0,56.0,55.0,53.0,52.0,56.0,52.0,54.0,52.0
8410,32740.epa.dwellings_under_4_units,34756.0,34314.0,34940.0,35690.0,35642.0,36388.0,36001.0,36427.0,36329.0,35862.0,36222.0,36512.0
8411,32740.epa.dwellings_5_to_19_units,1732.0,1891.0,1681.0,1550.0,1612.0,1343.0,833.0,1292.0,1486.0,814.0,1964.0,1253.0
8412,32740.epa.dwellings_20_to_49_units,543.0,611.0,910.0,578.0,388.0,694.0,230.0,313.0,528.0,329.0,277.0,615.0
8413,32740.epa.dwellings_50_or_more_units,166.0,153.0,339.0,368.0,555.0,441.0,588.0,333.0,348.0,373.0,294.0,237.0
8414,32740.epa.walked_to_work,2826.0,1789.0,2381.0,2456.0,2164.0,1265.0,1945.0,,2211.0,2063.0,2714.0,
8415,32740.epa.commuters_by_public_transportation,355.0,14.0,,107.0,20.0,26.0,112.0,,334.0,75.0,58.0,305.0
8416,32740.epa.commuters_by_car_truck_van,30479.0,35087.0,31626.0,31771.0,32217.0,33678.0,31994.0,,33274.0,32649.0,34509.0,
8417,32740.epa.commute_under_10_mins,,,,,,,,,,,,
8418,32740.epa.commute_10_29_mins,17075.0,20380.0,17209.0,18567.0,17846.0,17374.0,17788.0,18129.0,18480.0,18531.0,18318.0,18304.0
8419,32740.epa.commute_30_59_mins,,,,,,,,,,,,
8420,32740.epa.commute_over_60_mins,,,,,,,,,,,,
8421,32740.epa.income_per_capita,19086.0,20563.0,20376.0,19535.0,20863.0,21441.0,21837.0,23644.0,23633.0,24778.0,26412.0,26419.0
8422,32740.epa.gini_index,0.427,0.413,0.442,0.418,0.4214,0.4194,0.4195,0.4268,0.423,0.444,0.4419,0.4296
8423,32740.epa.poverty,11620.0,13741.0,13727.0,17455.0,12003.0,12948.0,11567.0,11745.0,12403.0,11286.0,11642.0,10214.0
8424,32740.epa.rent_over_50_percent,1943.0,1726.0,1476.0,2051.0,1941.0,1944.0,1445.0,2010.0,2251.0,1265.0,2596.0,1226.0
8425,32740.epa.rent_25_to_50_percent,2502.0,2642.0,3065.0,2158.0,3249.0,3023.0,3038.0,2514.0,2798.0,3069.0,2404.0,2815.0
8426,32740.epa.rent_under_25_percent,1755.0,2590.0,2460.0,3546.0,2289.0,2156.0,2320.0,2613.0,2790.0,3297.0,3094.0,2265.0
8427,32740.epa.median_rent,361.0,384.0,417.0,421.0,422.0,435.0,472.0,498.0,471.0,521.0,497.0,467.0
8428,44620.epa.total_pop,68272.0,68744.0,69176.0,70053.0,70084.0,70433.0,70380.0,70482.0,70408.0,70447.0,70474.0,70942.0
8429,44620.epa.median_age,34.6,34.1,35.2,36.1,36.1,35.7,36.3,36.5,36.9,36.6,37.3,37.1
8430,44620.epa.nonfamily_households,10065.0,9332.0,10117.0,11410.0,10073.0,10212.0,10810.0,10467.0,11027.0,10634.0,12110.0,11694.0
8431,44620.epa.family_households,16838.0,18349.0,17003.0,17510.0,17406.0,18058.0,16795.0,16893.0,16829.0,17375.0,16569.0,17499.0
8432,44620.epa.high_school_including_ged,15782.0,,15418.0,,,16729.0,,,,13982.0,14238.0,15248.0
8433,44620.epa.graduate_professional_degree,3349.0,,3763.0,,,3348.0,,,,4026.0,4081.0,4329.0
